,hypergraph,hyperedge_sizes,num_hyperedges,num_vertices
917,"{""e0"": [1, 10, 11, 12, 13, 14, 16, 4, 6, 7, 8, 9], ""e1"": [1, 14, 15, 16, 2, 3, 5, 6, 7, 8], ""e2"": [1, 11, 12, 13, 14, 2, 3, 4, 8, 9], ""e3"": [1, 15, 16, 2, 3, 5, 6], ""e4"": [1, 11, 13, 16, 8], ""e5"": [12, 13, 15, 5, 8], ""e6"": [13, 14, 5]}","[12, 10, 10, 7, 5, 5, 3]",7,16
918,"{""e0"": [1, 10, 11, 12, 13, 14, 2, 3, 5, 6, 8, 9], ""e1"": [1, 10, 11, 13, 15, 16, 4, 6, 7, 8], ""e2"": [10, 13, 16, 2, 3, 4, 5, 6, 7, 9], ""e3"": [10, 13, 15, 16, 2, 5, 7], ""e4"": [10, 16, 2, 6, 9], ""e5"": [12, 13, 4, 7, 8], ""e6"": [3, 7, 8]}","[12, 10, 10, 7, 5, 5, 3]",7,16
919,"{""e0"": [1, 10, 11, 12, 13, 14, 3, 4, 5, 6, 7, 8], ""e1"": [1, 10, 12, 14, 15, 16, 2, 5, 6, 7], ""e2"": [10, 11, 14, 15, 16, 2, 4, 7, 8, 9], ""e3"": [10, 12, 15, 16, 5, 6, 7, 9], ""e4"": [1, 13, 16, 2, 4, 9], ""e5"": [13, 2, 3, 6]}","[12, 10, 10, 8, 6, 4]",6,16
920,"{""e0"": [1, 10, 11, 12, 13, 14, 3, 4, 5, 6, 7, 8], ""e1"": [10, 11, 12, 13, 14, 16, 2, 4, 8, 9], ""e2"": [1, 10, 11, 14, 15, 2, 3, 4, 6, 7], ""e3"": [1, 13, 14, 15, 2, 6, 9], ""e4"": [1, 15, 2, 3, 4], ""e5"": [13, 15, 5, 6, 8], ""e6"": [11, 16, 9]}","[12, 10, 10, 7, 5, 5, 3]",7,16
921,"{""e0"": [1, 10, 11, 12, 13, 14, 3, 4, 5, 6, 8, 9], ""e1"": [1, 10, 12, 13, 14, 15, 2, 3, 4, 8], ""e2"": [1, 10, 11, 13, 14, 3, 5, 6, 7, 9], ""e3"": [10, 11, 12, 14, 4, 5, 7, 8], ""e4"": [13, 14, 15, 16, 4, 8], ""e5"": [1, 13, 14, 4]}","[12, 10, 10, 8, 6, 4]",6,16
922,"{""e0"": [1, 10, 11, 12, 13, 14, 4, 5, 6, 7, 8, 9], ""e1"": [10, 11, 12, 13, 15, 2, 4, 5, 7, 9], ""e2"": [1, 10, 11, 12, 13, 14, 16, 2, 4, 8], ""e3"": [12, 13, 15, 16, 3, 6, 8], ""e4"": [1, 11, 14, 3, 4], ""e5"": [11, 13, 15, 4, 5], ""e6"": [11, 12, 15]}","[12, 10, 10, 7, 5, 5, 3]",7,16
923,"{""e0"": [1, 10, 11, 12, 13, 15, 16, 2, 3, 4, 6, 7], ""e1"": [1, 10, 12, 13, 16, 3, 4, 5, 6, 8], ""e2"": [1, 10, 11, 14, 16, 3, 4, 5, 6, 9], ""e3"": [10, 11, 12, 3, 4, 6, 8, 9], ""e4"": [1, 14, 15, 16, 6, 9], ""e5"": [1, 2, 3, 8]}","[12, 10, 10, 8, 6, 4]",6,16
924,"{""e0"": [1, 10, 11, 12, 13, 15, 16, 2, 3, 5, 7, 9], ""e1"": [1, 11, 12, 14, 15, 5, 6, 7, 8, 9], ""e2"": [10, 11, 12, 13, 3, 4, 5, 6, 8, 9], ""e3"": [10, 12, 13, 14, 6, 8, 9], ""e4"": [10, 12, 16, 4, 6], ""e5"": [1, 11, 4, 6, 9], ""e6"": [10, 2, 4]}","[12, 10, 10, 7, 5, 5, 3]",7,16
925,"{""e0"": [1, 10, 11, 12, 13, 15, 16, 2, 3, 6, 7, 8], ""e1"": [10, 11, 12, 13, 14, 15, 16, 3, 5, 7], ""e2"": [1, 10, 11, 15, 16, 2, 3, 4, 6, 7], ""e3"": [11, 12, 13, 15, 2, 4, 6, 9], ""e4"": [11, 15, 4, 5, 7, 8], ""e5"": [11, 16, 2, 3]}","[12, 10, 10, 8, 6, 4]",6,16
926,"{""e0"": [1, 10, 11, 12, 13, 15, 16, 2, 4, 5, 6, 9], ""e1"": [1, 13, 14, 15, 2, 3, 5, 7, 8, 9], ""e2"": [1, 10, 11, 12, 15, 16, 4, 5, 8, 9], ""e3"": [10, 15, 16, 2, 5, 6, 7, 9], ""e4"": [10, 11, 14, 6, 7, 9], ""e5"": [1, 11, 2, 6]}","[12, 10, 10, 8, 6, 4]",6,16
927,"{""e0"": [1, 10, 11, 12, 13, 15, 16, 3, 4, 5, 7, 9], ""e1"": [10, 12, 14, 15, 16, 2, 4, 6, 7, 9], ""e2"": [10, 14, 16, 2, 4, 5, 6, 7, 8, 9], ""e3"": [1, 13, 16, 3, 6, 7, 8, 9], ""e4"": [10, 14, 15, 16, 3, 4], ""e5"": [1, 11, 5, 9]}","[12, 10, 10, 8, 6, 4]",6,16
928,"{""e0"": [1, 10, 11, 12, 13, 15, 2, 3, 6, 7, 8, 9], ""e1"": [1, 11, 14, 15, 16, 3, 4, 5, 8, 9], ""e2"": [1, 11, 14, 16, 2, 3, 4, 5, 8, 9], ""e3"": [11, 12, 15, 3, 4, 6, 9], ""e4"": [10, 11, 12, 13, 6], ""e5"": [11, 14, 2, 4, 8], ""e6"": [11, 16, 8]}","[12, 10, 10, 7, 5, 5, 3]",7,16
929,"{""e0"": [1, 10, 11, 12, 13, 15, 2, 5, 6, 7, 8, 9], ""e1"": [10, 14, 15, 16, 3, 4, 5, 7, 8, 9], ""e2"": [1, 12, 14, 15, 16, 2, 4, 5, 7, 9], ""e3"": [1, 10, 15, 16, 5, 6, 8], ""e4"": [14, 15, 16, 7, 9], ""e5"": [1, 13, 15, 16, 6], ""e6"": [1, 4, 5]}","[12, 10, 10, 7, 5, 5, 3]",7,16
930,"{""e0"": [1, 10, 11, 12, 14, 15, 16, 2, 6, 7, 8, 9], ""e1"": [1, 11, 13, 14, 16, 2, 3, 4, 7, 8], ""e2"": [10, 11, 12, 14, 15, 16, 4, 7, 8, 9], ""e3"": [11, 13, 14, 2, 3, 4, 5, 7], ""e4"": [11, 12, 16, 3, 8, 9], ""e5"": [11, 16, 2, 6]}","[12, 10, 10, 8, 6, 4]",6,16
931,"{""e0"": [1, 10, 11, 12, 14, 15, 16, 3, 5, 6, 7, 8], ""e1"": [1, 10, 12, 13, 16, 3, 5, 6, 8, 9], ""e2"": [10, 12, 14, 15, 3, 4, 6, 7, 8, 9], ""e3"": [1, 10, 12, 14, 3, 4, 9], ""e4"": [2, 4, 6, 7, 9], ""e5"": [14, 15, 4, 5, 7], ""e6"": [14, 5, 8]}","[12, 10, 10, 7, 5, 5, 3]",7,16
932,"{""e0"": [1, 10, 11, 12, 14, 15, 16, 5, 6, 7, 8, 9], ""e1"": [1, 10, 11, 12, 13, 14, 6, 7, 8, 9], ""e2"": [1, 12, 13, 14, 2, 3, 4, 6, 8, 9], ""e3"": [1, 12, 16, 3, 4, 6, 7, 8], ""e4"": [1, 11, 15, 2, 3, 7], ""e5"": [11, 3, 4, 6]}","[12, 10, 10, 8, 6, 4]",6,16
933,"{""e0"": [1, 10, 11, 12, 14, 15, 16, 5, 6, 7, 8, 9], ""e1"": [1, 10, 13, 15, 16, 2, 4, 5, 8, 9], ""e2"": [10, 12, 13, 16, 2, 3, 5, 6, 8, 9], ""e3"": [10, 14, 15, 16, 4, 5, 6, 7], ""e4"": [10, 14, 15, 16, 3, 5], ""e5"": [14, 16, 2, 3]}","[12, 10, 10, 8, 6, 4]",6,16
934,"{""e0"": [1, 10, 11, 12, 14, 15, 2, 3, 4, 5, 6, 7], ""e1"": [1, 11, 12, 14, 15, 16, 3, 7, 8, 9], ""e2"": [1, 11, 12, 14, 15, 2, 3, 4, 5, 8], ""e3"": [12, 13, 14, 15, 3, 6, 7, 8], ""e4"": [10, 12, 5, 6, 7, 9], ""e5"": [1, 11, 14, 4]}","[12, 10, 10, 8, 6, 4]",6,16
935,"{""e0"": [1, 10, 11, 12, 14, 15, 2, 3, 4, 5, 8, 9], ""e1"": [10, 11, 13, 2, 3, 5, 6, 7, 8, 9], ""e2"": [1, 11, 13, 14, 16, 2, 3, 4, 5, 9], ""e3"": [1, 11, 14, 15, 2, 5, 6, 9], ""e4"": [10, 11, 13, 16, 5, 6], ""e5"": [11, 12, 13, 16]}","[12, 10, 10, 8, 6, 4]",6,16
936,"{""e0"": [1, 10, 11, 12, 14, 15, 2, 3, 4, 6, 8, 9], ""e1"": [10, 11, 13, 16, 2, 5, 6, 7, 8, 9], ""e2"": [1, 10, 12, 13, 16, 2, 3, 4, 8, 9], ""e3"": [10, 11, 13, 2, 3, 6, 7], ""e4"": [16, 2, 4, 5, 8], ""e5"": [10, 11, 13, 14, 9], ""e6"": [4, 6, 7]}","[12, 10, 10, 7, 5, 5, 3]",7,16
937,"{""e0"": [1, 10, 11, 12, 14, 15, 2, 3, 6, 7, 8, 9], ""e1"": [11, 12, 14, 15, 16, 2, 3, 5, 7, 8], ""e2"": [10, 11, 12, 13, 14, 16, 3, 5, 8, 9], ""e3"": [1, 12, 14, 16, 3, 6, 8, 9], ""e4"": [10, 14, 2, 6, 7, 8], ""e5"": [14, 16, 4, 5]}","[12, 10, 10, 8, 6, 4]",6,16
938,"{""e0"": [1, 10, 11, 12, 14, 15, 2, 4, 6, 7, 8, 9], ""e1"": [10, 12, 13, 14, 15, 2, 3, 4, 8, 9], ""e2"": [1, 10, 11, 12, 15, 16, 2, 3, 5, 7], ""e3"": [1, 10, 11, 13, 14, 4, 7], ""e4"": [1, 12, 2, 5, 9], ""e5"": [11, 14, 16, 3, 6], ""e6"": [10, 14, 7]}","[12, 10, 10, 7, 5, 5, 3]",7,16
939,"{""e0"": [1, 10, 11, 12, 14, 15, 3, 4, 5, 6, 7, 8], ""e1"": [1, 10, 11, 12, 13, 14, 15, 5, 6, 7], ""e2"": [1, 11, 12, 14, 16, 2, 4, 5, 7, 9], ""e3"": [1, 14, 15, 3, 5, 6, 8, 9], ""e4"": [12, 15, 16, 2, 6, 9], ""e5"": [14, 2, 5, 7]}","[12, 10, 10, 8, 6, 4]",6,16
940,"{""e0"": [1, 10, 11, 12, 14, 16, 2, 3, 5, 7, 8, 9], ""e1"": [1, 10, 15, 16, 2, 4, 5, 6, 8, 9], ""e2"": [10, 12, 13, 14, 2, 3, 4, 6, 7, 9], ""e3"": [11, 12, 14, 15, 16, 2, 3, 7], ""e4"": [14, 16, 2, 3, 4, 5], ""e5"": [10, 14, 15, 5]}","[12, 10, 10, 8, 6, 4]",6,16
941,"{""e0"": [1, 10, 11, 12, 15, 16, 2, 3, 4, 5, 6, 7], ""e1"": [1, 10, 12, 13, 14, 16, 5, 6, 7, 9], ""e2"": [1, 10, 11, 14, 15, 3, 4, 5, 7, 8], ""e3"": [10, 13, 3, 5, 6, 8, 9], ""e4"": [11, 14, 15, 16, 2], ""e5"": [14, 16, 3, 6, 7], ""e6"": [4, 5, 9]}","[12, 10, 10, 7, 5, 5, 3]",7,16
942,"{""e0"": [1, 10, 11, 12, 15, 16, 2, 3, 4, 6, 7, 8], ""e1"": [1, 10, 13, 14, 15, 16, 2, 4, 7, 9], ""e2"": [1, 10, 13, 14, 2, 3, 4, 6, 7, 8], ""e3"": [11, 14, 16, 2, 3, 8, 9], ""e4"": [13, 16, 6, 7, 8], ""e5"": [10, 13, 14, 2, 7], ""e6"": [2, 5, 6]}","[12, 10, 10, 7, 5, 5, 3]",7,16
943,"{""e0"": [1, 10, 11, 12, 15, 16, 2, 3, 6, 7, 8, 9], ""e1"": [1, 10, 11, 13, 15, 16, 2, 3, 5, 7], ""e2"": [1, 11, 13, 14, 16, 3, 4, 6, 7, 9], ""e3"": [1, 11, 12, 13, 14, 15, 16, 5], ""e4"": [13, 15, 16, 3, 8, 9], ""e5"": [11, 3, 5, 6]}","[12, 10, 10, 8, 6, 4]",6,16
944,"{""e0"": [1, 10, 11, 12, 15, 16, 3, 5, 6, 7, 8, 9], ""e1"": [1, 10, 11, 14, 16, 2, 3, 4, 5, 9], ""e2"": [1, 10, 12, 13, 14, 3, 5, 6, 7, 8], ""e3"": [1, 11, 14, 16, 2, 4, 5, 9], ""e4"": [1, 11, 13, 4, 5, 9], ""e5"": [1, 12, 3, 9]}","[12, 10, 10, 8, 6, 4]",6,16
945,"{""e0"": [1, 10, 11, 12, 16, 3, 4, 5, 6, 7, 8, 9], ""e1"": [1, 12, 13, 15, 2, 3, 4, 6, 7, 9], ""e2"": [10, 14, 15, 16, 2, 3, 4, 6, 7, 8], ""e3"": [12, 13, 14, 16, 4, 7, 8], ""e4"": [10, 11, 12, 15, 2], ""e5"": [1, 11, 13, 14, 3], ""e6"": [1, 7, 8]}","[12, 10, 10, 7, 5, 5, 3]",7,16
946,"{""e0"": [1, 10, 11, 12, 2, 3, 4, 5, 6, 7, 8, 9], ""e1"": [1, 10, 11, 13, 14, 15, 16, 3, 5, 9], ""e2"": [11, 12, 13, 16, 4, 5, 6, 7, 8, 9], ""e3"": [12, 15, 16, 3, 7, 8, 9], ""e4"": [1, 10, 13, 14, 4], ""e5"": [1, 10, 16, 3, 8], ""e6"": [10, 4, 6]}","[12, 10, 10, 7, 5, 5, 3]",7,16
947,"{""e0"": [1, 10, 11, 12, 2, 3, 4, 5, 6, 9], ""e1"": [11, 12, 2, 3, 5, 6, 7, 9], ""e2"": [12, 4, 5, 8, 9], ""e3"": [12, 3, 4, 7]}","[10, 8, 5, 4]",4,12
948,"{""e0"": [1, 10, 11, 12, 2, 3, 4, 5, 7, 8], ""e1"": [1, 10, 2, 3, 4, 5, 6, 7], ""e2"": [2, 3, 4, 6, 8], ""e3"": [1, 3, 5, 9]}","[10, 8, 5, 4]",4,12
949,"{""e0"": [1, 10, 11, 12, 2, 3, 4, 5, 7, 8], ""e1"": [1, 11, 12, 2, 4, 5, 7, 9], ""e2"": [10, 2, 4, 6, 9], ""e3"": [1, 2, 5, 9]}","[10, 8, 5, 4]",4,12
950,"{""e0"": [1, 10, 11, 12, 2, 3, 4, 5, 7, 8], ""e1"": [1, 12, 3, 4, 5, 6, 7, 9], ""e2"": [10, 12, 7, 8, 9], ""e3"": [10, 2, 8, 9]}","[10, 8, 5, 4]",4,12
951,"{""e0"": [1, 10, 11, 12, 2, 3, 4, 5, 7, 8], ""e1"": [10, 12, 4, 5, 6, 7, 8, 9], ""e2"": [1, 10, 12, 7, 9], ""e3"": [11, 6, 8, 9]}","[10, 8, 5, 4]",4,12
952,"{""e0"": [1, 10, 11, 12, 2, 3, 4, 5, 7, 9], ""e1"": [1, 10, 11, 3, 4, 7, 8, 9], ""e2"": [4, 5, 7, 8, 9], ""e3"": [2, 4, 5, 6]}","[10, 8, 5, 4]",4,12
953,"{""e0"": [1, 10, 11, 12, 2, 3, 4, 5, 7, 9], ""e1"": [1, 11, 12, 2, 3, 4, 8, 9], ""e2"": [1, 10, 3, 4, 6], ""e3"": [12, 3, 6, 7]}","[10, 8, 5, 4]",4,12
954,"{""e0"": [1, 10, 11, 12, 2, 3, 4, 5, 8, 9], ""e1"": [1, 3, 4, 5, 6, 7, 8, 9], ""e2"": [10, 12, 2, 4, 7], ""e3"": [10, 11, 12, 3]}","[10, 8, 5, 4]",4,12
955,"{""e0"": [1, 10, 11, 12, 2, 3, 4, 6, 7, 8], ""e1"": [1, 10, 4, 5, 6, 7, 8, 9], ""e2"": [1, 10, 2, 4, 7], ""e3"": [11, 3, 8, 9]}","[10, 8, 5, 4]",4,12
956,"{""e0"": [1, 10, 11, 12, 2, 3, 4, 6, 7, 9], ""e1"": [1, 11, 12, 3, 4, 5, 7, 9], ""e2"": [1, 4, 5, 7, 8], ""e3"": [11, 3, 5, 8]}","[10, 8, 5, 4]",4,12
957,"{""e0"": [1, 10, 11, 12, 2, 3, 4, 7, 8, 9], ""e1"": [1, 2, 3, 5, 6, 7, 8, 9], ""e2"": [1, 11, 3, 4, 6], ""e3"": [12, 3, 6, 8]}","[10, 8, 5, 4]",4,12
958,"{""e0"": [1, 10, 11, 12, 2, 3, 5, 6, 7, 8], ""e1"": [10, 2, 3, 4, 6, 7, 8, 9], ""e2"": [1, 10, 4, 6, 7], ""e3"": [1, 10, 2, 4]}","[10, 8, 5, 4]",4,12
959,"{""e0"": [1, 10, 11, 12, 2, 3, 5, 6, 7, 9], ""e1"": [1, 12, 2, 3, 4, 5, 8, 9], ""e2"": [1, 2, 5, 8, 9], ""e3"": [3, 4, 5, 7]}","[10, 8, 5, 4]",4,12
960,"{""e0"": [1, 10, 11, 12, 2, 3, 5, 6, 7, 9], ""e1"": [12, 3, 4, 5, 6, 7, 8, 9], ""e2"": [10, 11, 3, 4, 8], ""e3"": [11, 12, 3, 5]}","[10, 8, 5, 4]",4,12
961,"{""e0"": [1, 10, 11, 12, 2, 3, 5, 7, 8, 9], ""e1"": [1, 11, 12, 2, 4, 6, 7, 9], ""e2"": [1, 12, 2, 4, 6], ""e3"": [1, 10, 6, 7]}","[10, 8, 5, 4]",4,12
962,"{""e0"": [1, 10, 11, 12, 2, 3, 6, 7, 8, 9], ""e1"": [1, 10, 12, 4, 5, 6, 7, 9], ""e2"": [10, 11, 12, 4, 6], ""e3"": [2, 6, 7, 8]}","[10, 8, 5, 4]",4,12
963,"{""e0"": [1, 10, 11, 12, 2, 4, 5, 6, 7, 8], ""e1"": [1, 10, 12, 2, 3, 4, 6, 8], ""e2"": [10, 3, 6, 8, 9], ""e3"": [2, 5, 8, 9]}","[10, 8, 5, 4]",4,12
964,"{""e0"": [1, 10, 11, 12, 2, 4, 5, 6, 7, 8], ""e1"": [10, 11, 12, 2, 3, 4, 8, 9], ""e2"": [10, 2, 5, 6, 8], ""e3"": [1, 2, 6, 9]}","[10, 8, 5, 4]",4,12
965,"{""e0"": [1, 10, 11, 12, 2, 4, 5, 6, 7, 9], ""e1"": [1, 10, 2, 3, 4, 6, 8, 9], ""e2"": [1, 12, 2, 4, 9], ""e3"": [2, 3, 5, 8]}","[10, 8, 5, 4]",4,12
966,"{""e0"": [1, 10, 11, 12, 2, 4, 6, 7, 8, 9], ""e1"": [10, 2, 3, 4, 5, 7, 8, 9], ""e2"": [11, 2, 4, 6, 8], ""e3"": [10, 11, 5, 6]}","[10, 8, 5, 4]",4,12
967,"{""e0"": [1, 10, 11, 12, 2, 5, 6, 7, 8, 9], ""e1"": [1, 2, 3, 5, 6, 7, 8, 9], ""e2"": [1, 12, 3, 5, 9], ""e3"": [10, 4, 5, 6]}","[10, 8, 5, 4]",4,12
968,"{""e0"": [1, 10, 11, 12, 3, 4, 5, 6, 7, 9], ""e1"": [11, 2, 3, 4, 5, 7, 8, 9], ""e2"": [10, 2, 3, 8, 9], ""e3"": [1, 10, 11, 9]}","[10, 8, 5, 4]",4,12
969,"{""e0"": [1, 10, 11, 12, 3, 4, 5, 6, 8, 9], ""e1"": [1, 10, 11, 12, 4, 5, 6, 7], ""e2"": [12, 2, 3, 7, 8], ""e3"": [10, 5, 6, 9]}","[10, 8, 5, 4]",4,12
970,"{""e0"": [1, 10, 11, 12, 3, 4, 6, 7, 8, 9], ""e1"": [1, 11, 12, 2, 3, 5, 7, 8], ""e2"": [11, 2, 5, 6, 8], ""e3"": [12, 3, 4, 8]}","[10, 8, 5, 4]",4,12
971,"{""e0"": [1, 10, 11, 12, 3, 4, 6, 7, 8, 9], ""e1"": [10, 11, 2, 3, 4, 5, 6, 8], ""e2"": [10, 2, 4, 6, 7], ""e3"": [1, 10, 7, 8]}","[10, 8, 5, 4]",4,12
972,"{""e0"": [1, 10, 11, 13, 14, 15, 16, 2, 4, 5, 6, 9], ""e1"": [1, 11, 14, 15, 16, 2, 3, 4, 6, 7], ""e2"": [1, 10, 11, 13, 14, 16, 3, 5, 6, 9], ""e3"": [10, 12, 13, 15, 2, 8, 9], ""e4"": [15, 16, 2, 4, 6], ""e5"": [12, 15, 16, 4, 5], ""e6"": [11, 6, 8]}","[12, 10, 10, 7, 5, 5, 3]",7,16
973,"{""e0"": [1, 10, 11, 13, 14, 15, 16, 2, 5, 7, 8, 9], ""e1"": [1, 11, 13, 16, 2, 3, 4, 6, 7, 8], ""e2"": [1, 12, 13, 2, 3, 4, 5, 6, 7, 9], ""e3"": [1, 10, 11, 13, 16, 5, 8], ""e4"": [10, 16, 3, 6, 7], ""e5"": [11, 12, 16, 8, 9], ""e6"": [3, 6, 8]}","[12, 10, 10, 7, 5, 5, 3]",7,16
974,"{""e0"": [1, 10, 11, 13, 14, 15, 16, 3, 5, 6, 8, 9], ""e1"": [1, 12, 14, 15, 16, 2, 6, 7, 8, 9], ""e2"": [1, 12, 13, 14, 15, 2, 3, 5, 6, 8], ""e3"": [1, 10, 12, 13, 5, 6, 8, 9], ""e4"": [10, 12, 13, 16, 2, 8], ""e5"": [12, 13, 2, 4]}","[12, 10, 10, 8, 6, 4]",6,16
975,"{""e0"": [1, 10, 11, 13, 14, 15, 2, 3, 4, 5, 7, 8], ""e1"": [1, 10, 14, 15, 3, 5, 6, 7, 8, 9], ""e2"": [12, 13, 15, 3, 4, 5, 6, 7, 8, 9], ""e3"": [1, 11, 12, 14, 15, 16, 2, 3], ""e4"": [1, 10, 13, 16, 3, 8], ""e5"": [10, 13, 5, 9]}","[12, 10, 10, 8, 6, 4]",6,16
976,"{""e0"": [1, 10, 11, 13, 14, 15, 2, 3, 4, 5, 7, 8], ""e1"": [12, 14, 15, 16, 3, 4, 5, 6, 7, 8], ""e2"": [13, 14, 16, 2, 3, 4, 5, 6, 8, 9], ""e3"": [10, 12, 13, 14, 4, 6, 8], ""e4"": [12, 13, 14, 15, 6], ""e5"": [10, 14, 15, 16, 8], ""e6"": [10, 6, 9]}","[12, 10, 10, 7, 5, 5, 3]",7,16
977,"{""e0"": [1, 10, 11, 13, 14, 15, 2, 3, 5, 6, 7, 8], ""e1"": [1, 10, 11, 12, 15, 16, 2, 3, 5, 9], ""e2"": [10, 12, 13, 14, 15, 2, 3, 4, 6, 8], ""e3"": [13, 14, 15, 2, 4, 5, 6], ""e4"": [1, 12, 16, 6, 7], ""e5"": [1, 14, 16, 7, 9], ""e6"": [1, 11, 3]}","[12, 10, 10, 7, 5, 5, 3]",7,16
978,"{""e0"": [1, 10, 11, 13, 14, 16, 3, 4, 5, 6, 8, 9], ""e1"": [1, 11, 14, 15, 16, 2, 4, 7, 8, 9], ""e2"": [1, 11, 12, 13, 14, 16, 3, 5, 7, 8], ""e3"": [1, 10, 11, 13, 14, 15, 4, 7], ""e4"": [10, 11, 13, 15, 6, 8], ""e5"": [12, 13, 16, 7]}","[12, 10, 10, 8, 6, 4]",6,16
979,"{""e0"": [1, 10, 11, 13, 14, 2, 3, 4, 5, 6, 8, 9], ""e1"": [1, 10, 16, 2, 3, 4, 5, 7, 8, 9], ""e2"": [10, 12, 14, 15, 16, 2, 3, 4, 6, 8], ""e3"": [11, 16, 2, 3, 4, 6, 7, 9], ""e4"": [10, 11, 13, 4, 6, 9], ""e5"": [11, 2, 4, 5]}","[12, 10, 10, 8, 6, 4]",6,16
980,"{""e0"": [1, 10, 11, 13, 15, 16, 2, 3, 4, 6, 7, 9], ""e1"": [10, 11, 12, 15, 16, 4, 6, 7, 8, 9], ""e2"": [1, 10, 13, 14, 2, 4, 5, 7, 8, 9], ""e3"": [1, 12, 2, 4, 5, 7, 8], ""e4"": [14, 15, 2, 7, 9], ""e5"": [11, 15, 3, 5, 8], ""e6"": [14, 2, 6]}","[12, 10, 10, 7, 5, 5, 3]",7,16
981,"{""e0"": [1, 10, 11, 13, 15, 16, 2, 4, 5, 6, 7, 9], ""e1"": [1, 10, 11, 13, 14, 2, 4, 5, 7, 9], ""e2"": [1, 12, 13, 14, 15, 2, 3, 4, 5, 8], ""e3"": [1, 10, 13, 14, 15, 2, 6, 7], ""e4"": [1, 10, 13, 2, 4, 8], ""e5"": [11, 14, 2, 8]}","[12, 10, 10, 8, 6, 4]",6,16
982,"{""e0"": [1, 10, 11, 13, 15, 16, 3, 4, 5, 6, 7, 8], ""e1"": [1, 11, 12, 13, 15, 2, 3, 4, 6, 8], ""e2"": [1, 10, 13, 14, 2, 3, 4, 7, 8, 9], ""e3"": [10, 11, 12, 13, 14, 2, 4, 6], ""e4"": [10, 12, 13, 2, 6, 7], ""e5"": [15, 4, 5, 7]}","[12, 10, 10, 8, 6, 4]",6,16
983,"{""e0"": [1, 10, 11, 13, 15, 16, 3, 4, 5, 7, 8, 9], ""e1"": [1, 10, 12, 13, 14, 16, 4, 6, 7, 8], ""e2"": [1, 10, 11, 12, 14, 15, 16, 2, 3, 7], ""e3"": [1, 10, 12, 16, 3, 5, 7], ""e4"": [11, 12, 16, 6, 9], ""e5"": [15, 16, 5, 7, 8], ""e6"": [11, 12, 7]}","[12, 10, 10, 7, 5, 5, 3]",7,16
984,"{""e0"": [1, 10, 11, 13, 15, 16, 3, 4, 5, 7, 8, 9], ""e1"": [1, 12, 13, 14, 15, 2, 4, 6, 7, 9], ""e2"": [1, 10, 14, 16, 2, 3, 4, 5, 6, 9], ""e3"": [11, 13, 2, 3, 5, 7, 9], ""e4"": [12, 13, 14, 4, 7], ""e5"": [11, 13, 14, 16, 3], ""e6"": [10, 11, 15]}","[12, 10, 10, 7, 5, 5, 3]",7,16
985,"{""e0"": [1, 10, 11, 13, 15, 2, 3, 4, 5, 6, 7, 9], ""e1"": [10, 12, 14, 15, 2, 3, 5, 7, 8, 9], ""e2"": [1, 10, 11, 12, 13, 16, 2, 4, 6, 8], ""e3"": [12, 14, 3, 5, 6, 7, 8], ""e4"": [14, 16, 2, 3, 6], ""e5"": [1, 10, 12, 2, 4], ""e6"": [13, 15, 2]}","[12, 10, 10, 7, 5, 5, 3]",7,16
986,"{""e0"": [1, 10, 11, 14, 15, 16, 2, 3, 4, 5, 6, 9], ""e1"": [1, 11, 12, 13, 14, 15, 16, 5, 6, 9], ""e2"": [1, 11, 13, 14, 16, 2, 3, 4, 8, 9], ""e3"": [1, 11, 13, 15, 2, 5, 6, 8], ""e4"": [1, 10, 11, 12, 6, 7], ""e5"": [14, 15, 4, 6]}","[12, 10, 10, 8, 6, 4]",6,16
987,"{""e0"": [1, 10, 11, 14, 15, 16, 2, 4, 5, 6, 7, 9], ""e1"": [1, 10, 11, 12, 14, 16, 2, 3, 6, 9], ""e2"": [10, 12, 13, 15, 16, 2, 4, 5, 6, 8], ""e3"": [10, 11, 14, 15, 2, 7, 8], ""e4"": [1, 13, 16, 2, 3], ""e5"": [1, 10, 11, 2, 8], ""e6"": [14, 16, 9]}","[12, 10, 10, 7, 5, 5, 3]",7,16
988,"{""e0"": [1, 10, 11, 14, 15, 16, 3, 4, 5, 6, 7, 8], ""e1"": [1, 12, 13, 14, 2, 3, 5, 6, 7, 9], ""e2"": [1, 10, 11, 14, 15, 16, 2, 4, 8, 9], ""e3"": [14, 2, 3, 6, 7, 8, 9], ""e4"": [13, 16, 2, 4, 7], ""e5"": [10, 12, 14, 4, 6], ""e6"": [1, 2, 7]}","[12, 10, 10, 7, 5, 5, 3]",7,16
989,"{""e0"": [1, 10, 11, 14, 15, 16, 3, 4, 5, 6, 7, 9], ""e1"": [1, 12, 13, 14, 2, 3, 4, 5, 8, 9], ""e2"": [1, 10, 11, 12, 13, 14, 16, 4, 5, 8], ""e3"": [10, 12, 14, 16, 3, 4, 5], ""e4"": [1, 10, 2, 3, 4], ""e5"": [12, 15, 3, 4, 9], ""e6"": [11, 4, 5]}","[12, 10, 10, 7, 5, 5, 3]",7,16
